"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","Subscribed","Age_Group","dur_group","Quarter"
34,"technician","single","tertiary","no",228,"yes","no","cellular",22,"jul",387,4,-1,0,"unknown","no","0","31-45","201-400","Q3"
31,"admin.","single","secondary","no",1588,"yes","no","unknown",3,"jun",14,1,-1,0,"unknown","no","0","31-45","<200","Q3"
53,"management","married","tertiary","no",146,"no","no","unknown",30,"may",150,1,-1,0,"unknown","no","0","46-64","<200","Q2"
30,"unemployed","married","tertiary","no",0,"yes","no","cellular",18,"nov",756,1,-1,0,"unknown","no","0","20-30","601-800","Q4"
40,"management","single","unknown","no",838,"yes","no","unknown",12,"may",619,3,-1,0,"unknown","no","0","31-45","601-800","Q2"
30,"services","single","secondary","no",20,"yes","no","cellular",20,"apr",404,6,340,1,"failure","no","0","20-30","401-600","Q2"
44,"self-employed","divorced","secondary","no",80,"yes","yes","unknown",14,"may",387,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
42,"retired","single","tertiary","no",308,"no","no","cellular",30,"jan",114,2,-1,0,"unknown","no","0","31-45","<200","Q1"
34,"blue-collar","divorced","secondary","no",-566,"yes","no","unknown",26,"may",248,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
42,"entrepreneur","married","primary","yes",66,"yes","yes","cellular",6,"feb",139,1,-1,0,"unknown","no","0","31-45","<200","Q1"
29,"entrepreneur","married","secondary","no",452,"yes","no","unknown",27,"may",347,1,-1,0,"unknown","no","0","20-30","201-400","Q2"
38,"blue-collar","married","secondary","no",361,"yes","no","unknown",11,"jun",601,1,-1,0,"unknown","no","0","31-45","601-800","Q3"
51,"blue-collar","divorced","primary","no",837,"no","no","telephone",30,"jul",41,2,-1,0,"unknown","no","0","46-64","<200","Q3"
29,"technician","single","tertiary","no",218,"yes","no","cellular",12,"apr",169,1,-1,0,"unknown","no","0","20-30","<200","Q2"
45,"management","married","tertiary","no",-459,"no","no","cellular",21,"aug",508,6,-1,0,"unknown","no","0","31-45","401-600","Q3"
34,"technician","married","secondary","no",47,"no","no","cellular",25,"aug",132,6,-1,0,"unknown","no","0","31-45","<200","Q3"
36,"blue-collar","married","secondary","no",-73,"yes","yes","cellular",18,"may",15,8,-1,0,"unknown","no","0","31-45","<200","Q2"
26,"technician","single","tertiary","no",1216,"yes","no","cellular",16,"apr",472,2,-1,0,"unknown","no","0","20-30","401-600","Q2"
30,"services","single","secondary","no",209,"yes","no","unknown",6,"may",30,2,-1,0,"unknown","no","0","20-30","<200","Q2"
53,"management","married","tertiary","no",1343,"no","no","cellular",5,"aug",129,4,-1,0,"unknown","no","0","46-64","<200","Q3"
47,"services","married","secondary","no",2,"no","yes","cellular",21,"jul",71,15,-1,0,"unknown","no","0","46-64","<200","Q3"
52,"admin.","single","unknown","no",2227,"no","no","cellular",24,"feb",242,2,-1,0,"unknown","yes","1","46-64","201-400","Q1"
41,"technician","married","secondary","no",1602,"yes","no","cellular",2,"jun",142,1,-1,0,"unknown","no","0","31-45","<200","Q3"
46,"blue-collar","married","primary","no",328,"yes","no","unknown",21,"may",526,8,-1,0,"unknown","no","0","46-64","401-600","Q2"
43,"technician","single","tertiary","no",1017,"yes","no","unknown",19,"may",257,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
43,"blue-collar","married","secondary","no",1335,"yes","no","unknown",6,"may",371,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
38,"blue-collar","married","primary","no",168,"yes","yes","telephone",13,"may",212,3,-1,0,"unknown","no","0","31-45","201-400","Q2"
58,"retired","divorced","unknown","no",5920,"yes","no","cellular",23,"jul",255,1,-1,0,"unknown","no","0","46-64","201-400","Q3"
43,"management","divorced","tertiary","no",99,"no","no","cellular",29,"jan",24,3,-1,0,"unknown","no","0","31-45","<200","Q1"
51,"housemaid","married","unknown","no",174,"no","no","telephone",29,"jul",308,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
29,"blue-collar","married","primary","no",200,"yes","no","unknown",30,"may",322,2,-1,0,"unknown","no","0","20-30","201-400","Q2"
34,"entrepreneur","married","tertiary","no",105,"yes","no","unknown",28,"may",249,2,-1,0,"unknown","no","0","31-45","201-400","Q2"
30,"blue-collar","married","secondary","no",6,"yes","no","cellular",28,"jan",241,3,-1,0,"unknown","no","0","20-30","201-400","Q1"
27,"blue-collar","married","secondary","no",362,"yes","no","unknown",14,"may",332,2,-1,0,"unknown","no","0","20-30","201-400","Q2"
45,"admin.","married","secondary","no",644,"no","yes","telephone",22,"jul",92,1,-1,0,"unknown","no","0","31-45","<200","Q3"
58,"blue-collar","divorced","secondary","no",543,"no","yes","telephone",17,"jul",264,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
37,"blue-collar","married","unknown","no",897,"yes","no","cellular",13,"apr",119,2,280,2,"failure","no","0","31-45","<200","Q2"
37,"admin.","married","secondary","no",1123,"no","yes","unknown",28,"may",138,1,-1,0,"unknown","no","0","31-45","<200","Q2"
35,"technician","married","secondary","no",251,"yes","yes","unknown",1,"jul",128,3,-1,0,"unknown","no","0","31-45","<200","Q3"
59,"management","married","unknown","no",3534,"no","no","cellular",21,"nov",216,4,-1,0,"unknown","no","0","46-64","201-400","Q4"
59,"retired","divorced","secondary","no",1026,"no","no","unknown",5,"nov",669,1,-1,0,"unknown","yes","1","46-64","601-800","Q4"
30,"admin.","single","secondary","no",81,"yes","no","cellular",6,"aug",121,6,112,3,"other","no","0","20-30","<200","Q3"
31,"services","married","secondary","no",1062,"yes","yes","cellular",6,"apr",230,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
39,"blue-collar","married","secondary","no",1439,"yes","no","telephone",28,"jul",73,6,-1,0,"unknown","no","0","31-45","<200","Q3"
53,"admin.","married","secondary","no",1796,"no","no","telephone",16,"mar",295,1,91,2,"success","yes","1","46-64","201-400","Q2"
45,"technician","divorced","secondary","no",976,"yes","no","cellular",17,"apr",183,1,338,2,"failure","no","0","31-45","<200","Q2"
38,"technician","single","secondary","no",173,"no","no","cellular",29,"aug",150,4,-1,0,"unknown","no","0","31-45","<200","Q3"
25,"blue-collar","married","secondary","no",-76,"yes","no","unknown",12,"may",241,3,-1,0,"unknown","no","0","20-30","201-400","Q2"
33,"management","divorced","secondary","no",106,"no","no","cellular",20,"aug",175,3,-1,0,"unknown","no","0","31-45","<200","Q3"
58,"management","divorced","tertiary","no",1573,"yes","yes","cellular",17,"nov",279,1,-1,0,"unknown","no","0","46-64","201-400","Q4"
37,"entrepreneur","married","tertiary","no",7944,"no","no","cellular",21,"nov",102,1,-1,0,"unknown","no","0","31-45","<200","Q4"
38,"entrepreneur","married","secondary","yes",15,"yes","no","cellular",10,"jul",121,1,-1,0,"unknown","no","0","31-45","<200","Q3"
47,"management","divorced","tertiary","no",2515,"no","no","unknown",20,"jun",40,3,-1,0,"unknown","no","0","46-64","<200","Q3"
40,"services","married","unknown","no",4075,"yes","no","unknown",16,"jun",162,3,-1,0,"unknown","no","0","31-45","<200","Q3"
47,"blue-collar","married","secondary","no",480,"yes","no","unknown",28,"may",211,2,-1,0,"unknown","no","0","46-64","201-400","Q2"
55,"management","divorced","tertiary","no",1598,"no","no","cellular",22,"aug",607,4,-1,0,"unknown","no","0","46-64","601-800","Q3"
41,"blue-collar","married","primary","no",389,"yes","no","unknown",16,"jun",87,6,-1,0,"unknown","no","0","31-45","<200","Q3"
46,"entrepreneur","married","secondary","no",757,"no","no","unknown",16,"jun",382,3,-1,0,"unknown","no","0","46-64","201-400","Q3"
49,"blue-collar","divorced","primary","no",15,"yes","no","unknown",27,"may",550,7,-1,0,"unknown","no","0","46-64","401-600","Q2"
29,"blue-collar","single","secondary","no",770,"yes","no","cellular",17,"apr",341,1,-1,0,"unknown","no","0","20-30","201-400","Q2"
26,"management","single","tertiary","no",170,"no","no","cellular",15,"jun",129,1,-1,0,"unknown","yes","1","20-30","<200","Q3"
38,"technician","married","tertiary","no",1161,"yes","no","unknown",8,"may",665,1,-1,0,"unknown","no","0","31-45","601-800","Q2"
47,"housemaid","married","secondary","no",3940,"yes","no","cellular",9,"nov",171,2,96,5,"success","no","0","46-64","<200","Q4"
43,"services","single","secondary","no",3403,"yes","no","cellular",12,"nov",707,2,97,2,"success","yes","1","31-45","601-800","Q4"
34,"blue-collar","married","secondary","no",470,"yes","yes","cellular",20,"apr",217,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
31,"entrepreneur","single","tertiary","no",1957,"no","no","cellular",4,"feb",112,3,-1,0,"unknown","no","0","31-45","<200","Q1"
36,"technician","married","tertiary","no",60,"no","no","cellular",19,"aug",209,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
30,"entrepreneur","single","secondary","no",638,"no","no","cellular",14,"jul",358,6,-1,0,"unknown","no","0","20-30","201-400","Q3"
40,"services","married","secondary","no",51,"yes","no","cellular",11,"may",50,1,-1,0,"unknown","no","0","31-45","<200","Q2"
43,"blue-collar","married","primary","no",2519,"yes","no","cellular",16,"apr",257,2,146,9,"other","no","0","31-45","201-400","Q2"
34,"management","married","tertiary","no",-73,"yes","no","cellular",11,"jul",90,1,-1,0,"unknown","no","0","31-45","<200","Q3"
52,"technician","married","tertiary","no",2557,"no","no","cellular",28,"jan",134,5,204,2,"success","yes","1","46-64","<200","Q1"
40,"management","married","tertiary","no",-495,"no","yes","cellular",29,"jul",303,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
27,"housemaid","married","secondary","no",4848,"yes","yes","telephone",23,"jul",82,3,-1,0,"unknown","no","0","20-30","<200","Q3"
45,"blue-collar","married","primary","no",0,"no","no","cellular",26,"aug",454,2,-1,0,"unknown","no","0","31-45","401-600","Q3"
46,"blue-collar","married","primary","no",91,"yes","no","cellular",6,"may",29,1,356,2,"failure","no","0","46-64","<200","Q2"
55,"housemaid","married","primary","no",16,"no","no","unknown",20,"jun",64,1,-1,0,"unknown","no","0","46-64","<200","Q3"
50,"management","married","secondary","no",732,"no","no","cellular",7,"apr",736,7,-1,0,"unknown","no","0","46-64","601-800","Q2"
34,"admin.","married","secondary","no",247,"no","no","cellular",8,"oct",401,2,-1,0,"unknown","yes","1","31-45","401-600","Q4"
44,"management","married","tertiary","no",22,"yes","no","cellular",6,"aug",265,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
53,"technician","married","secondary","no",2647,"yes","no","unknown",30,"may",121,1,-1,0,"unknown","no","0","46-64","<200","Q2"
56,"retired","married","primary","no",-1,"no","no","cellular",27,"aug",89,23,-1,0,"unknown","no","0","46-64","<200","Q3"
60,"management","married","tertiary","no",759,"no","no","cellular",14,"aug",136,2,-1,0,"unknown","no","0","46-64","<200","Q3"
27,"admin.","single","secondary","no",3638,"no","no","cellular",11,"jul",271,5,-1,0,"unknown","no","0","20-30","201-400","Q3"
31,"blue-collar","married","unknown","no",-120,"yes","no","cellular",3,"feb",100,3,201,2,"failure","no","0","31-45","<200","Q1"
29,"admin.","single","tertiary","no",14,"no","no","cellular",29,"sep",87,1,120,1,"failure","no","0","20-30","<200","Q4"
34,"admin.","single","secondary","no",296,"no","no","cellular",7,"jul",147,4,-1,0,"unknown","no","0","31-45","<200","Q3"
26,"technician","single","secondary","no",455,"no","no","cellular",29,"jan",240,1,182,8,"other","no","0","20-30","201-400","Q1"
45,"technician","married","secondary","no",2571,"no","no","unknown",18,"jun",146,2,-1,0,"unknown","no","0","31-45","<200","Q3"
44,"self-employed","married","tertiary","no",134,"no","no","cellular",28,"aug",86,4,-1,0,"unknown","no","0","31-45","<200","Q3"
48,"blue-collar","married","secondary","no",-19,"no","yes","unknown",4,"jul",270,1,-1,0,"unknown","no","0","46-64","201-400","Q3"
34,"management","single","tertiary","no",2679,"yes","no","cellular",7,"may",195,1,-1,0,"unknown","no","0","31-45","<200","Q2"
34,"blue-collar","married","tertiary","no",20,"no","no","unknown",4,"oct",10,1,-1,0,"unknown","no","0","31-45","<200","Q4"
33,"technician","single","tertiary","no",123,"no","no","cellular",19,"aug",264,1,-1,0,"unknown","no","0","31-45","201-400","Q3"
36,"admin.","single","secondary","no",319,"yes","no","cellular",18,"may",120,2,-1,0,"unknown","no","0","31-45","<200","Q2"
33,"management","single","tertiary","no",3143,"no","no","cellular",29,"jun",421,2,-1,0,"unknown","yes","1","31-45","401-600","Q3"
60,"retired","married","primary","no",5,"no","no","cellular",26,"aug",63,2,-1,0,"unknown","no","0","46-64","<200","Q3"
72,"retired","married","primary","no",796,"no","no","cellular",24,"apr",173,2,-1,0,"unknown","no","0","65+","<200","Q2"
42,"blue-collar","married","secondary","no",5639,"yes","no","cellular",17,"jul",430,2,-1,0,"unknown","no","0","31-45","401-600","Q3"
48,"blue-collar","married","primary","no",1678,"no","no","cellular",28,"jan",263,2,-1,0,"unknown","no","0","46-64","201-400","Q1"
43,"technician","married","secondary","no",7876,"yes","no","cellular",11,"aug",209,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
59,"technician","married","secondary","no",259,"no","no","cellular",15,"jun",415,1,89,1,"success","yes","1","46-64","401-600","Q3"
55,"technician","married","secondary","no",0,"no","no","cellular",19,"nov",336,1,-1,0,"unknown","no","0","46-64","201-400","Q4"
38,"blue-collar","married","secondary","no",648,"yes","no","unknown",3,"jun",179,1,-1,0,"unknown","no","0","31-45","<200","Q3"
44,"blue-collar","married","secondary","no",-674,"yes","no","unknown",5,"may",257,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
48,"management","married","primary","no",247,"yes","yes","unknown",14,"may",145,1,-1,0,"unknown","no","0","46-64","<200","Q2"
43,"self-employed","married","tertiary","no",64,"no","no","unknown",6,"jun",230,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
43,"technician","married","secondary","no",0,"yes","yes","cellular",4,"feb",539,8,204,5,"failure","no","0","31-45","401-600","Q1"
32,"technician","single","secondary","no",29,"no","no","cellular",19,"aug",156,2,-1,0,"unknown","no","0","31-45","<200","Q3"
50,"blue-collar","married","unknown","no",2284,"yes","no","telephone",31,"jul",1088,17,-1,0,"unknown","yes","1","46-64",">1000","Q3"
32,"blue-collar","married","secondary","yes",-53,"yes","no","cellular",16,"apr",648,1,272,1,"other","yes","1","31-45","601-800","Q2"
29,"admin.","married","secondary","no",22171,"yes","no","cellular",18,"may",44,1,355,3,"failure","no","0","20-30","<200","Q2"
42,"blue-collar","single","primary","no",1628,"yes","no","cellular",5,"feb",119,1,195,8,"success","no","0","31-45","<200","Q1"
47,"technician","married","secondary","no",1990,"yes","yes","cellular",25,"aug",108,4,-1,0,"unknown","no","0","46-64","<200","Q3"
55,"services","married","secondary","no",186,"yes","yes","unknown",9,"may",241,1,-1,0,"unknown","no","0","46-64","201-400","Q2"
33,"management","single","tertiary","no",1439,"yes","no","cellular",3,"jun",178,2,-1,0,"unknown","no","0","31-45","<200","Q3"
59,"management","married","primary","no",2358,"yes","no","cellular",17,"apr",30,1,-1,0,"unknown","no","0","46-64","<200","Q2"
39,"technician","married","secondary","no",3663,"no","no","cellular",11,"aug",230,3,-1,0,"unknown","no","0","31-45","201-400","Q3"
34,"blue-collar","divorced","secondary","no",0,"no","yes","unknown",21,"may",339,1,-1,0,"unknown","no","0","31-45","201-400","Q2"
49,"technician","single","secondary","no",-97,"yes","no","unknown",6,"jun",92,2,-1,0,"unknown","no","0","46-64","<200","Q3"
56,"admin.","divorced","secondary","no",985,"no","yes","cellular",18,"aug",150,2,-1,0,"unknown","no","0","46-64","<200","Q3"
38,"blue-collar","single","primary","no",490,"yes","yes","unknown",25,"aug",17,1,-1,0,"unknown","no","0","31-45","<200","Q3"
33,"services","divorced","secondary","no",2411,"yes","no","cellular",23,"oct",130,1,161,1,"failure","yes","1","31-45","<200","Q4"
35,"management","divorced","tertiary","no",434,"yes","no","cellular",11,"may",277,1,271,2,"success","no","0","31-45","201-400","Q2"
32,"management","single","tertiary","no",0,"no","no","cellular",5,"feb",550,4,-1,0,"unknown","yes","1","31-45","401-600","Q1"
29,"services","single","secondary","no",192,"no","no","cellular",30,"jan",327,4,-1,0,"unknown","no","0","20-30","201-400","Q1"
39,"services","married","secondary","no",124,"yes","no","cellular",31,"jul",81,5,-1,0,"unknown","no","0","31-45","<200","Q3"
28,"management","married","tertiary","no",318,"yes","no","unknown",27,"may",4,4,-1,0,"unknown","no","0","20-30","<200","Q2"
57,"blue-collar","married","primary","no",452,"yes","no","unknown",13,"may",139,4,-1,0,"unknown","no","0","46-64","<200","Q2"
51,"entrepreneur","divorced","tertiary","no",4,"yes","yes","cellular",20,"apr",74,5,-1,0,"unknown","no","0","46-64","<200","Q2"
60,"retired","married","primary","no",55,"no","no","cellular",4,"jun",207,1,-1,0,"unknown","no","0","46-64","201-400","Q3"
59,"entrepreneur","married","primary","no",0,"no","no","telephone",19,"nov",207,2,153,1,"failure","no","0","46-64","201-400","Q4"
31,"unemployed","married","secondary","no",3242,"no","no","unknown",25,"jun",292,2,-1,0,"unknown","no","0","31-45","201-400","Q3"
